dateTime,Duration,State
2018-09-26T23:02:00.000,240,wake
2018-09-26T23:06:00.000,150,light
2018-09-26T23:08:30.000,2640,deep
2018-09-26T23:52:30.000,2850,light
2018-09-27T00:40:00.000,2100,deep
2018-09-27T01:15:00.000,990,light
2018-09-27T01:31:30.000,330,rem
2018-09-27T01:37:00.000,1740,light
2018-09-27T02:06:00.000,1320,rem
2018-09-27T02:28:00.000,630,light
2018-09-27T02:38:30.000,1020,rem
2018-09-27T02:55:30.000,420,wake
2018-09-27T03:02:30.000,330,rem
2018-09-27T03:08:00.000,660,light
2018-09-27T03:19:00.000,270,rem
2018-09-27T03:23:30.000,2640,light
2018-09-27T04:07:30.000,1170,rem
2018-09-27T04:27:00.000,60,light
2018-09-27T04:28:00.000,210,wake
2018-09-27T04:31:30.000,60,light
2018-09-27T04:32:30.000,870,rem
2018-09-27T04:47:00.000,390,light
