dateTime,Duration,State
2021-09-12T01:10:30.000,1650,wake
2021-09-12T01:38:00.000,1020,light
2021-09-12T01:55:00.000,3420,deep
2021-09-12T02:52:00.000,120,light
2021-09-12T02:54:00.000,900,rem
2021-09-12T03:09:00.000,3690,light
2021-09-12T04:10:30.000,2580,rem
2021-09-12T04:53:30.000,3510,light
2021-09-12T05:52:00.000,510,deep
2021-09-12T06:00:30.000,450,light
2021-09-12T06:08:00.000,1230,rem
2021-09-12T06:28:30.000,2580,light
2021-09-12T07:11:30.000,2040,rem
2021-09-12T07:45:30.000,330,wake
2021-09-12T07:51:00.000,2400,light
2021-09-12T08:31:00.000,420,deep
2021-09-12T08:38:00.000,750,light
