dateTime,Duration,State
2020-08-29T02:33:00.000,540,wake
2020-08-29T02:42:00.000,30,light
2020-08-29T02:42:30.000,4710,deep
2020-08-29T04:01:00.000,270,light
2020-08-29T04:05:30.000,600,rem
2020-08-29T04:15:30.000,840,light
2020-08-29T04:29:30.000,1320,deep
2020-08-29T04:51:30.000,810,wake
2020-08-29T05:05:00.000,2850,light
2020-08-29T05:52:30.000,270,wake
2020-08-29T05:57:00.000,120,light
2020-08-29T05:59:00.000,330,wake
2020-08-29T06:04:30.000,900,light
2020-08-29T06:19:30.000,2520,rem
2020-08-29T07:01:30.000,1230,light
2020-08-29T07:22:00.000,390,rem
2020-08-29T07:28:30.000,1320,light
2020-08-29T07:50:30.000,420,rem
2020-08-29T07:57:30.000,2340,light
2020-08-29T08:36:30.000,1860,rem
2020-08-29T09:07:30.000,1320,light
2020-08-29T09:29:30.000,240,wake
