dateTime,Duration,State
2020-08-13T02:35:30.000,270,wake
2020-08-13T02:40:00.000,2340,light
2020-08-13T03:19:00.000,1050,deep
2020-08-13T03:36:30.000,1890,light
2020-08-13T04:08:00.000,390,rem
2020-08-13T04:14:30.000,120,light
2020-08-13T04:16:30.000,1140,wake
2020-08-13T04:35:30.000,7620,light
2020-08-13T06:42:30.000,210,wake
2020-08-13T06:46:00.000,90,light
2020-08-13T06:47:30.000,2460,rem
2020-08-13T07:28:30.000,3120,light
2020-08-13T08:20:30.000,1530,rem
2020-08-13T08:46:00.000,870,light
2020-08-13T09:00:30.000,360,rem
2020-08-13T09:06:30.000,1350,light
