dateTime,Duration,State
2018-09-19T22:44:30.000,30,wake
2018-09-19T22:45:00.000,960,light
2018-09-19T23:01:00.000,1740,deep
2018-09-19T23:30:00.000,780,wake
2018-09-19T23:43:00.000,480,light
2018-09-19T23:51:00.000,840,deep
2018-09-20T00:05:00.000,210,light
2018-09-20T00:08:30.000,570,deep
2018-09-20T00:18:00.000,600,light
2018-09-20T00:28:00.000,420,rem
2018-09-20T00:35:00.000,2280,light
2018-09-20T01:13:00.000,480,deep
2018-09-20T01:21:00.000,540,light
2018-09-20T01:30:00.000,720,wake
2018-09-20T01:42:00.000,150,light
2018-09-20T01:44:30.000,1890,deep
2018-09-20T02:16:00.000,210,light
2018-09-20T02:19:30.000,2130,rem
2018-09-20T02:55:00.000,5220,light
2018-09-20T04:22:00.000,2490,rem
2018-09-20T05:03:30.000,1440,light
2018-09-20T05:27:30.000,1020,deep
2018-09-20T05:44:30.000,600,light
